sessionId,Session,Time,Club,Shot,Ball (m/s),Club (m/s),Smash,Carry (m),Total (m),Spin (rpm),Sidespin (rpm),Spin estimated,Height (m),Time (s),AOA (*),Spin Loft (*),Spin Axis (*),Lateral (m),Curve (m),Shape,Launch H(*),Launch V (*),Mode
5322191,2022-07-31 23:27:21,2022-08-01T00:34:00Z,3H RBZ Stage 2,116,56.592,46.979,1.2046,176.378,180.486,3638,376,0,28.0479,6.2581,-6.78,32.6191,5.9315,22.144,4.1572,5.89,16.761,push/fade,ShortIndoor
5322191,2022-07-31 23:27:21,2022-08-01T00:34:42Z,3H RBZ Stage 2,117,62.766,45.233,1.3876,195.598,200.37,3939,-35,1,23.8675,6.2102,-5.225,20.2418,-0.5091,-2.2021,-0.406,-0.503,11.213,straight,ShortIndoor
5319656,2022-07-30 15:13:12,2022-07-30T15:13:41Z,9 Iron,1,44.2874,38.5,1.1503,126.148,127.638,4980,968,0,30.1579,5.862,-7.366,51.2526,11.2169,11.1413,11.3036,-0.0658,26.7774,fade,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:14:45Z,9 Iron,2,46.7441,38.562,1.2122,138.074,139.84,4669,100,0,32.6779,6.2205,-6,47.9618,1.2317,0.4564,1.4088,-0.3543,26.0431,straight,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:15:53Z,9 Iron,3,48.4128,40.128,1.2065,142.548,143.334,5502,187,0,35.2333,6.4926,-4.318,44.3268,1.9562,-7.4761,2.2106,-3.8615,25.3971,pull,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:16:42Z,9 Iron,4,49.0885,39.855,1.2317,146.087,147.202,4940,-304,0,37.9458,6.7496,-3.213,42.8263,-3.5335,-5.9057,-5.1886,-0.2323,25.7157,draw,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:21:08Z,Driver,5,62.851,49.888,1.2598,220.303,228.259,1863,308,0,32.7011,6.7896,2.505,16.1854,9.5275,0.511,15.7259,-3.9392,16.0797,pull/fade,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:22:10Z,Driver,6,69.6596,49.907,1.3958,245.835,252.655,2748,-112,0,35.6546,7.3094,0.872,13.011,-2.3364,-13.1834,-5.1792,-1.8501,12.3748,draw,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:23:23Z,Driver,7,70.9344,50.424,1.4068,215.408,221.266,4377,2740,0,28.6343,6.1452,-1.53,19.9976,38.76,69.7256,67.25,0.7154,12.1862,slice,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:24:46Z,Driver,8,70.8688,50.641,1.3994,233.211,236.905,3782,1482,0,38.3074,7.402,0.037,16.0248,23.0716,62.198,55.5088,1.7175,12.57,slice,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:25:54Z,Driver,9,63.4362,47.559,1.3338,190.648,191.918,5620,1839,0,36.8693,7.1078,1.122,14.7687,19.1022,38.0583,42.04,-1.1966,13.4426,slice,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:26:51Z,9 Iron,10,48.685,38.549,1.2629,138.596,139.206,6788,130,0,30.096,6.1139,-5.056,37.5646,1.1027,-12.4273,1.4174,-5.6774,21.2217,pull,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:28:55Z,Driver,12,65.2969,49.599,1.3165,231.216,239.607,3201,-803,0,29.2033,6.5506,2.662,13.5329,-14.5308,-39.1012,-24.7842,-3.5607,14.1984,pull/hook,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:29:31Z,Driver,13,71.2951,49.19,1.4494,245.426,257.279,2164,328,0,27.2737,6.4846,0.365,12.6813,8.7321,19.1314,15.582,0.8549,11.4674,fade,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:32:18Z,Driver,14,68.7921,49.916,1.3782,243.745,252.538,2125,22,0,32.3601,6.9433,0.02,15.0086,0.594,1.0242,1.1278,-0.002,12.9593,straight,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:34:48Z,Driver,15,69.1448,49.657,1.3924,250.055,255.712,3276,237,0,37.7096,7.4412,0.05,17.1163,4.1588,5.9331,8.9274,-0.6638,14.403,fade,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:36:07Z,Driver,16,69.3018,49.86,1.3899,236.066,240.781,3807,-987,0,33.6224,7.2313,0.83,9.8621,-15.0388,-37.6808,-36.2373,-0.3077,9.905,hook,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:37:09Z,Driver,17,71.1374,50.276,1.4149,250.943,256.264,2891,565,0,39.6936,7.6711,2.524,11.6255,11.2725,16.2093,27.3464,-2.5359,12.9446,slice,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:40:01Z,9 Iron,18,47.7012,39.075,1.2208,137.659,138.117,6586,140,0,29.8289,6.1554,-5.884,41.4072,1.2225,-4.4208,1.1974,-2.2694,22.3638,straight,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:40:56Z,Driver,19,66.7551,50.25,1.3285,216.498,218.773,4350,1265,0,44.3859,7.6938,-0.374,3.537,16.9075,61.0497,41.585,5.3312,14.3651,push/slice,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:41:39Z,Driver,20,72.1438,49.683,1.4521,255.793,263.491,2825,533,1,34.1588,7.2206,0.949,13.6798,10.8894,21.4136,23.5142,-0.4399,12.7557,fade,Outdoor
5319656,2022-07-30 15:13:12,2022-07-30T15:42:43Z,Driver,21,74.3108,50.323,1.4767,273.657,280.41,2684,-355,0,37.3508,7.8514,2.207,8.9083,-7.609,-32.9654,-21.8105,-2.3266,10.487,draw,Outdoor
5315610,2022-07-29 15:36:23,2022-07-29T15:36:51Z,Pitching Wedge,1,42.754,33.907,1.2609,110.314,110.407,6776,-634,1,28.9368,5.7457,-6.123,51.2229,-5.3682,-8.8531,-2.4774,-3.271,27.984,draw,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:37:39Z,Pitching Wedge,2,44.827,36.581,1.2254,115.658,115.354,7412,-182,0,30.4185,5.9426,-5.269,47.784,-1.407,-1.973,-0.7275,-0.568,26.654,straight,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:38:33Z,Pitching Wedge,3,46.167,38.556,1.1974,118.801,118.419,7159,-1229,0,34.7359,6.2628,-6.522,53.3654,-9.8847,-6.6649,-5.4781,-0.519,28.715,draw,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:39:46Z,Pitching Wedge,4,43.171,35.469,1.2171,109.625,109.364,7112,-168,1,30.642,5.8825,-4.435,50.2232,-1.3534,-1.4437,-0.6415,-0.355,29.118,straight,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:40:42Z,Pitching Wedge,5,47.199,38.923,1.2126,125.787,126.02,5957,-471,1,36.2459,6.4129,-6.385,52.9528,-4.5344,0.402,-2.5868,1.418,28.912,draw,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:41:38Z,Pitching Wedge,6,47.884,38.293,1.2505,134.453,135.918,4668,-673,0,36.0866,6.4353,-4.676,49.9738,-8.288,-11.6365,-4.7188,-2.899,28.437,draw,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:42:18Z,Pitching Wedge,7,47.459,38.168,1.2434,128.426,128.955,5526,42,1,36.5055,6.4441,-7.734,54.8063,0.4355,3.7063,0.2491,1.602,28.888,straight,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:43:38Z,4 Iron,8,55.838,42.235,1.3221,164.302,165.808,5506,-1195,1,28.8632,6.3201,-1.985,23.721,-12.5345,-7.2383,-9.4635,0.807,16.179,draw,ShortIndoor
5315610,2022-07-29 15:36:23,2022-07-29T15:44:08Z,4 Iron,9,59.206,42.191,1.4033,176.199,177.432,5569,-53,1,33.6671,6.8007,-4.094,26.9932,-0.5453,9.3716,-0.4658,3.229,16.428,straight,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:44:05Z,4 Iron,1,47.496,41.256,1.1513,112.528,130.277,4295,-2855,1,7.3364,3.4571,-4.284,22.7191,-41.659,-25.6266,-12.8389,-6.524,9.182,pull/hook,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:44:38Z,4 Iron,2,54.826,40.3,1.3604,159.273,160.792,5666,-497,1,24.9193,6.0056,-7.421,29.0793,-5.0315,-7.4839,-3.5751,-1.371,14.208,draw,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:45:15Z,4 Iron,3,56.127,42.855,1.3097,161.09,161.852,6272,403,1,34.0722,6.6842,-5.947,33.9687,3.6834,6.4243,2.9357,1.283,18.394,fade,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:46:00Z,4 Iron,4,55.227,41.714,1.3239,160.349,166.873,4094,215,0,15.8624,5.1654,-4.732,17.8253,3.0098,4.1031,1.7448,0.89,10.113,straight,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:46:50Z,4 Iron,5,57.624,40.53,1.4218,178.445,183.536,3627,-512,0,23.9952,5.9775,-3.747,22.6745,-8.1145,-8.2078,-5.5874,-0.807,14.034,draw,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:47:46Z,7 Iron,6,51.961,38.415,1.3526,146.11,146.839,6445,-97,1,28.2466,6.1211,-7.495,35.9269,-0.8623,2.7328,-0.5839,1.356,17.929,straight,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:48:35Z,7 Iron,7,51.993,38.751,1.3417,145.865,146.555,6508,313,1,29.1966,6.1865,-8.138,38.355,2.7565,3.6783,1.882,0.745,18.524,straight,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:49:14Z,7 Iron,8,53.76,38.405,1.3998,156.095,157.278,5416,-182,0,34.1634,6.592,-6.238,39.11,-1.9257,-4.9153,-1.397,-1.241,20.827,straight,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:50:22Z,7 Iron,9,54.231,39.055,1.3886,160.033,161.56,5019,-422,0,33.8563,6.5918,-5.043,36.3537,-4.8224,-8.1736,-3.5078,-1.624,20.522,draw,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:51:12Z,Pitching Wedge,10,46.178,36.849,1.2532,120.731,120.493,7416,-416,1,30.6811,6.0198,-7.382,48.871,-3.2154,-5.9467,-1.7733,-1.919,25.232,draw,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:51:51Z,Pitching Wedge,11,45.8,39.282,1.1659,119.456,119.181,7698,-288,1,29.0297,5.8939,-8.3,48.6772,-2.144,-1.4869,-1.1597,-0.073,24.208,straight,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:52:36Z,Pitching Wedge,12,45.728,37.513,1.219,116.655,115.974,8440,-590,0,30.2129,5.9704,-4.868,45.1296,-4.0082,-4.0917,-2.1808,-0.874,25.227,draw,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:53:32Z,Pitching Wedge,13,44.588,37.565,1.187,115.18,115.04,6929,286,1,31.6136,6.0084,-5.858,50.886,2.3653,5.2657,1.2042,2.079,28.122,straight,ShortIndoor
5313841,2022-07-28 20:43:31,2022-07-28T20:54:13Z,Pitching Wedge,14,47.556,37.711,1.2611,128.812,129.32,5735,-532,1,35.4542,6.3841,-7.506,53.1792,-5.3219,-7.0298,-3.0719,-1.708,27.906,draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:21:28Z,Pitching Wedge,1,44.013,37.258,1.1813,110.326,109.81,7306,-52,0,33.2129,6.0823,-4.785,52.587,-0.4078,1.5468,-0.2024,0.977,30.355,straight,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:22:41Z,Pitching Wedge,2,46.795,37.111,1.2609,121.589,121.425,6462,-547,1,36.8349,6.4245,-2.795,48.9944,-4.8557,-6.2574,-2.7386,-1.581,29.852,draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:23:23Z,Pitching Wedge,3,46.038,38.265,1.2031,114.496,113.711,7677,179,0,36.564,6.3718,-3.675,51.2088,1.336,2.4064,0.7341,0.899,30.537,straight,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:24:19Z,Pitching Wedge,5,46.317,39.192,1.1818,117.376,116.723,7647,-516,0,34.9634,6.2902,-6.285,52.4975,-3.8689,-7.8798,-2.1599,-2.746,28.732,draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:32:34Z,Pitching Wedge,13,40.787,35.383,1.1527,102.668,102.543,7308,-322,1,26.2385,5.4735,-5.383,50.1634,-2.5253,-4.2772,-1.0452,-1.739,28.111,straight,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:34:12Z,Pitching Wedge,14,31.042,25.867,1.2001,72.0861,74.2752,5176,-622,0,12.556,3.7615,-3.416,43.3033,-6.9012,-0.3045,-1.2167,0.826,25.602,draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:35:59Z,Pitching Wedge,16,36.488,30.855,1.1826,89.6998,90.1514,7266,-943,1,17.9351,4.594,-4.617,44.2763,-7.4566,-9.6949,-2.2576,-4.695,24.851,pull/draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:36:30Z,Pitching Wedge,17,39.253,31.415,1.2495,100.961,101.654,6140,-475,0,22.992,5.1477,-4.509,47.1478,-4.4366,-7.6146,-1.6253,-3.304,26.919,draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:37:24Z,Pitching Wedge,18,41.026,35.056,1.1703,104.302,104.291,7734,-673,1,23.2391,5.2577,-7.205,47.7383,-4.9919,-8.8627,-2.0777,-3.663,24.592,pull/draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:38:34Z,Pitching Wedge,19,38.863,34.845,1.1153,96.6025,96.6718,8066,138,1,19.6361,4.8695,-7.385,46.5299,0.9803,-0.9398,0.3522,-0.691,23.704,straight,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:39:05Z,Pitching Wedge,20,43.138,35.117,1.2284,113.282,113.775,6250,-578,0,28.5938,5.7416,-4.88,48.4941,-5.3056,-9.2426,-2.4709,-3.355,27.412,draw,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:39:47Z,Pitching Wedge,21,43.375,35.31,1.2284,111.434,111.289,7229,-16,1,28.89,5.7755,-5.723,49.1981,-0.1268,-2.5126,-0.0607,-1.178,27.152,straight,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:40:30Z,Pitching Wedge,22,44.863,37.056,1.2107,118.651,122.566,6487,75,1,16.3016,4.8162,-9.588,34.1702,0.6624,-3.0262,0.2969,-1.529,14.907,straight,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:41:03Z,Pitching Wedge,23,45.05,36.775,1.225,117.644,117.583,7080,-222,1,30.1258,5.9333,-7.324,50.1306,-1.7967,-2.647,-0.9352,-0.77,26.161,straight,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:41:45Z,Pitching Wedge,24,42.128,36.679,1.1486,106.491,106.191,7630,895,1,27.5085,5.6229,-6.082,50.5322,6.7357,6.2663,3.0267,1.832,27.495,fade,ShortIndoor
5313842,2022-07-28 20:20:40,2022-07-28T20:42:32Z,Pitching Wedge,25,43.516,36.954,1.1776,111.245,110.885,7989,-160,0,27.0051,5.654,-6.839,47.8412,-1.1475,-1.2267,-0.5542,-0.265,25.124,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:06:40Z,Pitching Wedge,5,42.511,34.053,1.2484,110.448,110.864,6954,-524,0,24.7328,5.4399,-5.478,44.8601,-4.321,-8.6719,-1.9446,-3.419,24.429,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:09:49Z,Pitching Wedge,6,42.808,35.928,1.1915,107.349,106.835,7943,484,0,28.597,5.7334,-5.59,49.6402,3.4931,1.5942,1.6383,0.056,27.531,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:10:40Z,Pitching Wedge,7,45.915,36.949,1.2427,119.385,119.271,6759,-791,0,33.4953,6.1851,-3.66,47.7644,-6.7202,-7.8864,-3.6597,-1.955,28.08,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:11:24Z,Pitching Wedge,8,43.51,-,-,105.203,121.953,2941,0,0,7.8738,3.4422,-,-,0,3.0368,0,1.616,10.49,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:11:49Z,Pitching Wedge,9,43.502,38.387,1.1332,106.614,105.825,8060,80,0,32.3591,6.0107,-7.565,56.5462,0.5687,1.432,0.277,0.668,30.219,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:12:39Z,Pitching Wedge,10,44.607,38.247,1.1663,113.611,113.29,7052,-172,1,32.7872,6.0842,-4.162,49.7898,-1.3976,-0.5437,-0.7152,0.143,29.101,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:21:48Z,Pitching Wedge,11,44.768,36.941,1.2119,113.801,113.317,7606,-312,1,31.4632,6.0083,-4.975,48.8025,-2.3508,-2.7139,-1.2187,-0.695,27.614,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:24:09Z,Pitching Wedge,12,45.965,36.46,1.2607,118.991,118.758,7019,-883,1,33.2289,6.1696,-4.8,49.0245,-7.2263,-7.3631,-3.957,-1.56,27.748,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:26:54Z,Pitching Wedge,13,36.964,32.547,1.1357,89.9499,89.9295,7668,384,0,20.6205,4.8682,-5.896,49.7982,2.8702,3.1827,0.9278,1.554,27.347,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:30:09Z,Pitching Wedge,14,39.183,33.921,1.1551,97.7478,97.8554,7829,467,1,20.4735,4.955,-7.37,47.2682,3.4193,-0.0692,1.2628,-0.711,24.168,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:30:58Z,Pitching Wedge,15,40.775,34.275,1.1896,102.973,103.001,7058,-16,0,26.0508,5.4601,-5.459,49.9591,-0.1299,0.5733,-0.0537,0.424,27.925,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:32:33Z,Pitching Wedge,16,39.286,34.656,1.1336,96.9709,96.6675,8201,670,1,22.3741,5.1208,-8.116,51.2316,4.6859,5.3584,1.7748,2.2,26.023,fade,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:33:15Z,Pitching Wedge,17,38.16,33.18,1.1501,92.479,92.0181,8352,540,0,22.5416,5.0886,-9.129,55.3242,3.7068,5.5566,1.317,2.72,27.778,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:34:46Z,Pitching Wedge,18,44.375,37.901,1.1708,112.668,112.171,7812,-367,1,30.1468,5.9066,-5.914,49.1848,-2.6925,-1.3322,-1.3692,0.089,26.923,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:36:14Z,Pitching Wedge,19,45.834,38.106,1.2028,119.35,119.312,6481,284,1,34.2409,6.2303,-5.326,51.1462,2.5114,5.131,1.3563,1.882,28.825,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:39:11Z,Pitching Wedge,20,43.91,37.527,1.1701,110.651,110.127,7737,-397,1,30.6571,5.9187,-4.08,48.0854,-2.9412,-1.8234,-1.4613,-0.129,28.018,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:56:04Z,Pitching Wedge,21,39.676,34.089,1.1639,102.234,102.996,5954,-475,0,23.8986,5.2424,-6.508,50.9645,-4.5751,-4.2043,-1.7245,-1.336,27.46,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:56:29Z,Pitching Wedge,22,40.654,36.063,1.1273,102.242,102.254,7033,1024,1,26.6461,5.4922,-6.72,53.5324,8.3709,11.1948,3.4476,4.418,28.748,push/fade,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:57:03Z,Pitching Wedge,23,42.869,36.25,1.1826,108.279,107.952,7381,-638,1,29.4849,5.7925,-3.92,48.4836,-4.9583,-5.3151,-2.3246,-1.496,28.38,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:57:38Z,Pitching Wedge,24,43.088,37.259,1.1564,109.89,109.61,8378,91,0,23.6188,5.3882,-8.081,45.6274,0.6223,-0.1073,0.2909,-0.132,22.407,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:58:03Z,Pitching Wedge,25,43.796,37.596,1.1649,112.039,111.903,6749,-415,0,31.9947,5.9956,-6.028,53.0781,-3.525,-5.1514,-1.727,-1.683,29.388,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:58:37Z,Pitching Wedge,26,44.003,37.243,1.1815,107.024,106.023,8805,470,0,32.537,6.0479,-7.364,55.1667,3.0596,4.3512,1.5387,1.562,29.459,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T16:59:33Z,Pitching Wedge,27,44.285,37.622,1.1771,119.182,120.326,4753,-113,1,33.8704,6.1409,-9.069,60.0489,-1.3622,-0.4026,-0.654,0.192,31.049,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T17:00:24Z,Pitching Wedge,28,43.765,36.835,1.1881,112.274,112.187,6815,111,1,31.0055,5.9337,-6.179,52.0956,0.9331,0.8622,0.4559,0.289,28.629,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T17:04:04Z,Pitching Wedge,29,43.076,38.145,1.1293,114.618,115.697,4946,-257,1,31.8896,5.9587,-8.785,59.3708,-2.9781,-4.032,-1.3491,-1.283,30.848,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T17:04:40Z,Pitching Wedge,30,41.576,35.574,1.1687,104.541,104.366,7128,106,1,28.255,5.6524,-5.556,51.7466,0.852,-3.0941,0.3704,-1.836,29.019,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T17:05:24Z,Pitching Wedge,31,41.946,37.189,1.1279,105.381,105.106,7427,-1052,1,28.2068,5.6623,-4.903,50.3711,-8.1421,-7.4183,-3.6315,-1.979,28.484,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T17:05:52Z,Pitching Wedge,32,43.622,37.362,1.1675,112.433,112.42,6853,138,1,29.7937,5.849,-6.334,50.9665,1.1538,0.3699,0.5589,-0.028,27.718,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:12:55Z,Pitching Wedge,33,43.863,35.988,1.2188,110.176,109.595,7615,189,0,32.2955,6.019,-3.711,49.9352,1.4221,0.288,0.702,-0.156,29.649,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:13:44Z,Pitching Wedge,34,43.848,36.395,1.2048,114.172,114.358,6291,-836,0,32.0086,5.9958,-1.898,47.4936,-7.6356,-9.1155,-3.7114,-2.641,29.616,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:16:17Z,Pitching Wedge,35,37.497,31.552,1.1884,93.3543,93.8155,7238,-13,1,18.0349,4.6526,-6.943,46.0221,-0.1029,-2.4281,-0.033,-1.367,23.81,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:16:50Z,Pitching Wedge,36,39.147,32.522,1.2037,100.017,100.579,6519,-46,0,23.0627,5.1508,-5.576,48.814,-0.4043,-4.5787,-0.148,-2.441,27.043,straight,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:17:15Z,Pitching Wedge,37,35.683,31.784,1.1227,90.7488,92.9091,4834,-1096,0,17.574,4.4842,-3.004,44.7254,-13.1021,-9.847,-3.4846,-3.938,26.229,pull/draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:17:44Z,Pitching Wedge,38,36.109,32.294,1.1181,87.729,87.8894,7422,-447,1,20.1656,4.7857,-1.672,44.6889,-3.4526,-7.1261,-1.0417,-3.908,28.179,pull,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:18:31Z,Pitching Wedge,39,38.497,34.555,1.1141,96.0534,96.2445,7837,742,0,20.1047,4.8848,-9.108,50.5769,5.4327,0.0845,1.9133,-1.017,24.56,fade,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:19:07Z,Pitching Wedge,40,41.077,35.613,1.1534,103.476,103.27,7372,-972,1,27.5327,5.5725,-2.076,46.6377,-7.5762,-7.9158,-3.2046,-2.531,28.87,draw,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:19:29Z,Pitching Wedge,41,39.722,30.273,1.3121,101.884,102.379,6845,-31,0,21.6353,5.0643,-8.701,50.1234,-0.2595,-7.0484,-0.0978,-3.846,24.793,pull,ShortIndoor
5313844,2022-07-28 15:54:20,2022-07-28T20:20:04Z,Pitching Wedge,42,42.954,35.271,1.2178,112.307,112.637,6529,-325,0,28.2461,5.7104,-3.694,46.3874,-2.8532,-2.729,-1.3184,-0.655,27.272,straight,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:08:46Z,Pitching Wedge,1,43.051,37.834,1.1379,113.145,113.867,5527,-1027,0,31.4707,5.9226,-8.318,58.877,-10.7082,-7.7804,-4.9207,-1.421,30.499,draw,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:09:09Z,Pitching Wedge,2,42.752,35.545,1.2028,108.037,107.685,7361,-516,0,30.0353,5.8212,-8.245,55.7484,-4.0196,-6.7692,-1.871,-2.55,28.935,draw,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:09:44Z,Pitching Wedge,3,45.842,37.355,1.2272,116.212,115.631,7430,-298,0,34.806,6.2603,-6.979,54.2174,-2.2983,-3.396,-1.2518,-1.012,29.228,straight,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:11:46Z,Pitching Wedge,6,43.645,36.426,1.1982,111.564,111.497,6562,-882,0,32.5924,6.0227,-7.853,57.6672,-7.7239,-6.2108,-3.7354,-1.234,30.413,draw,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:13:32Z,Pitching Wedge,8,43.816,36.951,1.1858,109.968,109.329,8012,-53,0,30.6285,5.9135,-7.701,53.6049,-0.379,-3.5307,-0.1873,-1.699,28.119,straight,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:14:32Z,Pitching Wedge,9,44.569,37.848,1.1776,110.919,110.097,8380,-163,0,32.0093,6.0368,-9.318,56.3855,-1.1145,-1.577,-0.5739,-0.482,28.355,straight,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:15:15Z,Pitching Wedge,10,47.256,39.111,1.2083,117.336,116.463,7771,-539,0,38.5294,6.5352,-5.945,54.7574,-3.9769,-0.9414,-2.3122,0.73,30.578,draw,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:15:56Z,Pitching Wedge,11,39.992,35.032,1.1416,101.608,102.059,7120,-2372,1,23.8053,5.2251,-6.69,52.7351,-19.4579,-17.9112,-7.6858,-5.752,26.873,pull/draw,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:17:22Z,Pitching Wedge,13,42.374,34.452,1.2299,107.092,106.784,7424,-141,0,28.683,5.7169,-7.016,52.8597,-1.0882,-4.5233,-0.4949,-2.111,28.301,straight,ShortIndoor
5312945,2022-07-28 03:07:14,2022-07-28T03:17:59Z,Pitching Wedge,14,44.381,34.584,1.2833,115.674,115.795,6449,-463,1,31.7726,6.0087,-5.245,50.7761,-4.1166,-9.7961,-2.0618,-3.79,28.615,pull/draw,ShortIndoor
